# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
8.508225482353047597e-02,7.324690009155049493e-14,1.106028191382412668e-14
8.509680501629848792e-02,7.033968798831399055e-14,1.062129288623541430e-14
8.511136018646915657e-02,5.950298262415527267e-14,8.984950376247447170e-15
8.512592033659695245e-02,8.909689072705213720e-14,1.345363049978487445e-14
8.514048546923812244e-02,8.395892382830569328e-14,1.267779749807416165e-14
8.515505558695063426e-02,7.378246462119921078e-14,1.114115215780108297e-14
8.516963069229420424e-02,7.707914384690828934e-14,1.163895072088315285e-14
8.518421078783033895e-02,8.543345037322544773e-14,1.290045100635704490e-14
8.519879587612225191e-02,9.389099207028237203e-14,1.417753980261263993e-14
8.521338595973496077e-02,8.273988589637993100e-14,1.249372277035337113e-14
8.522798104123519014e-02,7.053258605115133626e-14,1.065042049372385333e-14
8.524258112319144098e-02,7.312419879815073008e-14,1.104175401852076202e-14
8.525718620817399063e-02,7.822935063607109571e-14,1.181263194604673723e-14
8.527179629875487887e-02,7.536643808662946946e-14,1.138033215108105152e-14
8.528641139750790801e-02,9.390325910907520051e-14,1.417939212547035739e-14
8.530103150700861503e-02,9.194516031908082171e-14,1.388371920818120630e-14
8.531565662983431331e-02,8.188089490647422591e-14,1.236401513087760951e-14
8.533028676856413419e-02,8.908859249682311187e-14,1.345237746702029245e-14
8.534492192577890213e-02,9.030560094416082692e-14,1.363614574256828705e-14
8.535956210406125955e-02,8.051065260607125492e-14,1.215710854351676116e-14
8.537420730599559748e-02,8.303419335059575860e-14,1.253816319593996210e-14
8.538885753416812496e-02,7.294239228613410151e-14,1.101430123520625054e-14
8.540351279116678573e-02,6.912113604882716775e-14,1.043729154337290354e-14
8.541817307958131378e-02,7.135490063996548712e-14,1.077458999663479020e-14
8.543283840200319168e-02,7.808259190545738769e-14,1.179047137772406669e-14
8.544750876102573389e-02,9.456350033517427982e-14,1.427908855061131842e-14
8.546218415924403122e-02,8.425117434115347313e-14,1.272192732551417570e-14
8.547686459925486757e-02,9.303853203650709392e-14,1.404881833751257373e-14
8.549155008365695585e-02,9.207400591999462686e-14,1.390317489391919092e-14
8.550624061505071594e-02,9.087173116529290893e-14,1.372163140595923062e-14
8.552093619603830243e-02,7.994790771941753735e-14,1.207213406563205040e-14
8.553563682922375733e-02,9.223695947754626862e-14,1.392778088110948940e-14
8.555034251721289895e-02,7.613052768804857051e-14,1.149570968089533588e-14
8.556505326261323874e-02,7.246583007132212533e-14,1.094234034076964284e-14
8.557976906803421713e-02,8.078371494276000429e-14,1.219834095635676262e-14
8.559448993608698153e-02,8.066965250216228154e-14,1.218111752782650585e-14
8.560921586938451122e-02,7.229151804905853246e-14,1.091601922540783988e-14
8.562394687054157572e-02,8.211517139273570145e-14,1.239939088030309333e-14
8.563868294217474864e-02,9.677650549883804581e-14,1.461325233032454697e-14
8.565342408690242160e-02,7.343370297417286271e-14,1.108848914910010436e-14
8.566817030734467930e-02,7.578341969251287025e-14,1.144329637356944517e-14
8.568292160612361874e-02,6.133342062029730126e-14,9.261346513664893487e-15
8.569767798586296059e-02,4.976077346429780608e-14,7.513876793108970561e-15
8.571243944918831292e-02,6.996174535700347772e-14,1.056422354890752671e-14
8.572720599872707403e-02,7.092432600306235135e-14,1.070957322646241678e-14
8.574197763710844633e-02,5.990947632973676506e-14,9.046330925790252698e-15
8.575675436696346410e-02,8.093766097474919830e-14,1.222158680718713071e-14
8.577153619092500736e-02,9.229813614582947354e-14,1.393701855802025305e-14
8.578632311162764923e-02,6.245941676550866358e-14,9.431371931591808996e-15
8.580111513170793347e-02,6.731104312040816998e-14,1.016396751118163458e-14
8.581591225380413857e-02,7.924387879734674600e-14,1.196582569839936080e-14
8.583071448055634711e-02,7.155193936880967019e-14,1.080434284469026189e-14
8.584552181460651521e-02,6.901834937428296364e-14,1.042177075551672953e-14
8.586033425859838919e-02,6.738793914175742352e-14,1.017557881040537175e-14
8.587515181517754725e-02,7.797529750313487369e-14,1.177426992297336776e-14
8.588997448699139947e-02,8.204186376472338556e-14,1.238832142847323294e-14
8.590480227668921553e-02,6.913353617355588552e-14,1.043916396220694082e-14
8.591963518692202761e-02,7.669698288957512228e-14,1.158124441632584524e-14
8.593447322034272751e-02,7.904800524475324752e-14,1.193624879195774221e-14
8.594931637960608051e-02,7.759672520957824960e-14,1.171710550664631723e-14
8.596416466736861439e-02,6.906253980119764380e-14,1.042844350998084534e-14
8.597901808628875819e-02,7.495077528608275925e-14,1.131756706819849763e-14
8.599387663902671730e-02,8.898181042357465272e-14,1.343625337395977404e-14
8.600874032824461224e-02,8.514846231392293855e-14,1.285741780940236626e-14
8.602360915660633989e-02,6.463205361472205755e-14,9.759440095823032646e-15
8.603848312677767063e-02,6.672104572550285360e-14,1.007487790455093276e-14
8.605336224142619284e-02,7.341222979798071387e-14,1.108524669949509019e-14
8.606824650322136838e-02,7.676381479707519445e-14,1.159133603435835578e-14
8.608313591483450489e-02,8.313235445325380393e-14,1.255298552244132699e-14
8.609803047893874184e-02,8.850358809272873066e-14,1.336404180200203963e-14
8.611293019820906447e-02,8.591383769796274166e-14,1.297298949239237561e-14
8.612783507532231764e-02,9.346687364744477017e-14,1.411349792076416231e-14
8.614274511295723358e-02,9.258789160296912171e-14,1.398077163204833955e-14
8.615766031379436252e-02,7.150369632756165633e-14,1.079705814546181249e-14
8.617258068051611430e-02,8.770456207570890614e-14,1.324338887343204609e-14
8.618750621580674454e-02,1.174074466582615562e-13,1.772852444539749792e-14
8.620243692235241006e-02,1.291979129298352887e-13,1.950888485240513031e-14
8.621737280284111349e-02,1.298192881000604785e-13,1.960271250310913485e-14
8.623231385996268927e-02,1.247009042596095322e-13,1.882983654320104110e-14
8.624726009640885926e-02,1.229941414333594831e-13,1.857211535643728424e-14
8.626221151487323269e-02,1.083362675752630752e-13,1.635877640386472602e-14
8.627716811805126451e-02,9.749976132546006591e-14,1.472246396014447267e-14
8.629212990864028321e-02,1.000733228885054773e-13,1.511107175616432883e-14
8.630709688933946300e-02,1.113609696905983846e-13,1.681550642328035741e-14
8.632206906284989323e-02,1.090037088024821767e-13,1.645956002917481242e-14
8.633704643187453676e-02,9.123316725540396450e-14,1.377620825556600079e-14
8.635202899911821606e-02,9.185247872273635318e-14,1.386972428713319201e-14
8.636701676728758548e-02,1.042967006256076638e-13,1.574880179446675953e-14
8.638200973909127001e-02,9.448275925675134805e-14,1.426689664776945533e-14
8.639700791723975426e-02,8.663630748885336653e-14,1.308208243081686086e-14
8.641201130444531309e-02,8.643875441877630856e-14,1.305225191723522425e-14
8.642701990342220586e-02,8.818528870277617850e-14,1.331597859411920459e-14
8.644203371688656545e-02,1.008277412129565804e-13,1.522498892315644539e-14
8.645705274755635661e-02,1.012847292858742171e-13,1.529399412216700791e-14
8.647207699815152859e-02,9.116077959415989061e-14,1.376527771871814592e-14
8.648710647139382091e-02,8.862022366011877673e-14,1.338165377267793757e-14
8.650214117000688818e-02,9.176989846505370092e-14,1.385725466822311058e-14
8.651718109671635570e-02,8.050379120832102782e-14,1.215607247245647725e-14
8.653222625424965286e-02,8.822031243133408125e-14,1.332126717713144865e-14
8.654727664533615195e-02,9.381463655769033332e-14,1.416601012021124274e-14
8.656233227270711261e-02,8.862126120859114222e-14,1.338181044249726495e-14
8.657739313909570966e-02,1.024877787511683453e-13,1.547565459142642351e-14
8.659245924723696364e-02,1.172335765962258267e-13,1.770227006603010127e-14
8.660753059986790736e-02,9.839580122968541740e-14,1.485776598568250034e-14
8.662260719972739165e-02,9.810418860243676274e-14,1.481373247896795434e-14
8.663768904955615469e-02,1.160255488587082706e-13,1.751985787766495068e-14
8.665277615209696083e-02,1.001398277350239909e-13,1.512111398798862494e-14
8.666786851009437853e-02,9.871531957076605627e-14,1.490601325518567775e-14
8.668296612629491915e-02,9.152828589173031283e-14,1.382077116965127904e-14
8.669806900344700917e-02,5.724319548419366327e-14,8.643722518113243809e-15
8.671317714430100410e-02,6.858514888571680913e-14,1.035635748174323960e-14
8.672829055160916067e-02,8.123624864372750945e-14,1.226667354520285514e-14
8.674340922812565080e-02,7.507842658530048551e-14,1.133684241438037519e-14
8.675853317660661701e-02,7.449326346894469427e-14,1.124848278381065059e-14
8.677366239981001983e-02,7.405190188226905644e-14,1.118183718422262885e-14
8.678879690049585982e-02,6.934355860580139127e-14,1.047087734947601171e-14
8.680393668142602492e-02,7.203855562794280030e-14,1.087782189981936444e-14
8.681908174536424883e-02,5.369971042194440900e-14,8.108656273713607071e-15
8.683423209507631912e-02,5.779056902134040801e-14,8.726375922222402960e-15
8.684938773332988304e-02,5.863356486125530220e-14,8.853668294049551654e-15
8.686454866289450294e-02,7.437602673302307429e-14,1.123078003668648585e-14
8.687971488654176733e-02,6.250962648803584944e-14,9.438953599693414944e-15
8.689488640704508271e-02,7.246760614642756105e-14,1.094260852811056375e-14
8.691006322717989563e-02,7.876173571068788844e-14,1.189302209231387315e-14
8.692524534972355388e-02,6.625650782813539068e-14,1.000473268204844604e-14
8.694043277745530651e-02,6.820017504182583661e-14,1.029822643131570320e-14
8.695562551315640099e-02,7.169257882946826960e-14,1.082557940324970973e-14
8.697082355960998601e-02,8.534420244606356338e-14,1.288697456935559965e-14
8.698602691960119482e-02,6.359371828612986870e-14,9.602651461205611865e-15
8.700123559591707578e-02,6.663365581194193464e-14,1.006168202760323415e-14
8.701644959134666180e-02,8.680719693804560768e-14,1.310788673764488800e-14
8.703166890868094252e-02,6.575879198477333601e-14,9.929577589700775947e-15
8.704689355071275336e-02,8.880331693111659011e-14,1.340930085659860792e-14
8.706212352023705303e-02,8.903900921087504098e-14,1.344489039084213324e-14
8.707735882005060435e-02,8.330238769293882866e-14,1.257866054163376551e-14
8.709259945295223793e-02,7.483277655091561681e-14,1.129974925918825975e-14
8.710784542174267175e-02,7.565915702989575509e-14,1.142453271151426090e-14
8.712309672922464998e-02,7.078203752990896540e-14,1.068808766701625523e-14
8.713835337820280413e-02,8.327306670903552590e-14,1.257423307306436672e-14
8.715361537148379190e-02,9.538732681010765545e-14,1.440348634832625720e-14
8.716888271187621384e-02,8.250963508502258538e-14,1.245895489783841240e-14
8.718415540219061344e-02,8.276884886580439370e-14,1.249809617873646491e-14
8.719943344523956030e-02,8.677511428138892499e-14,1.310304225648973030e-14
8.721471684383758083e-02,9.024956413917717389e-14,1.362768418501575576e-14
8.723000560080113042e-02,1.055335436214820697e-13,1.593556508684379396e-14
8.724529971894869063e-02,8.125498458740025012e-14,1.226950267269743946e-14
8.726059920110069978e-02,7.839780400032578387e-14,1.183806840404919521e-14
8.727590405007956686e-02,8.623205436450334015e-14,1.302104020904000660e-14
8.729121426870965761e-02,7.491449474477316518e-14,1.131208870646074933e-14
8.730652985981743330e-02,8.457001064152676541e-14,1.277007160687054319e-14
8.732185082623118710e-02,7.609818045292947270e-14,1.149082524839235183e-14
8.733717717078127996e-02,8.505040516878068841e-14,1.284261118048588668e-14
8.735250889630009896e-02,7.898482826210387935e-14,1.192670906757768767e-14
8.736784600562191860e-02,9.396675216121998948e-14,1.418897957634422110e-14
8.738318850158305340e-02,7.943484523684539006e-14,1.199466163076365645e-14
8.739853638702184402e-02,9.117797406266237207e-14,1.376787408346202048e-14
8.741388966477858791e-02,1.081808085580822151e-13,1.633530209227041567e-14
8.742924833769556703e-02,8.575396021812306402e-14,1.294884799293658534e-14
8.744461240861707563e-02,7.557543760060447501e-14,1.141189107769127781e-14
8.745998188038944798e-02,9.030243347422245976e-14,1.363566745460759280e-14
8.747535675586096127e-02,9.489417092385480365e-14,1.432901980950207603e-14
8.749073703788193268e-02,8.174273031904458341e-14,1.234315227817573371e-14
8.750612272930463620e-02,8.338642308422107998e-14,1.259134988571738439e-14
8.752151383298341358e-02,8.145591612478998631e-14,1.229984333484329051e-14
8.753691035177456337e-02,8.246116517719836178e-14,1.245163594175695462e-14
8.755231228853646575e-02,9.983949647189457053e-14,1.507576396725608098e-14
8.756771964612941606e-02,9.875985522595395399e-14,1.491273813911904960e-14
8.758313242741581905e-02,8.028204953517773106e-14,1.212258947981183984e-14
8.759855063526000851e-02,8.617044109467174299e-14,1.301173660529543483e-14
8.761397427252838599e-02,9.304259379642953390e-14,1.404943166326086117e-14
8.762940334208939308e-02,8.912347442117432262e-14,1.345764463759732518e-14
8.764483784681342815e-02,8.588221064407750406e-14,1.296821380725570463e-14
8.766027778957294347e-02,8.560713040006559526e-14,1.292667669040990657e-14
8.767572317324244524e-02,8.608214152155192634e-14,1.299840336975434254e-14
8.769117400069842416e-02,8.132960473848933530e-14,1.228077031551189195e-14
8.770663027481939711e-02,7.653685558635310334e-14,1.155706519353932064e-14
8.772209199848596262e-02,8.095697893506830127e-14,1.222450381919531518e-14
8.773755917458066211e-02,7.920864620249770566e-14,1.196050557657715539e-14
8.775303180598818809e-02,6.948294503667708834e-14,1.049192470053824161e-14
8.776850989559518978e-02,7.559547366683829936e-14,1.141491652369258566e-14
8.778399344629030099e-02,8.086873739272092836e-14,1.221117934630086228e-14
8.779948246096433428e-02,7.635932385276693532e-14,1.153025790176780900e-14
8.781497694251004515e-02,7.039366706381151991e-14,1.062944372663554170e-14
8.783047689382227075e-02,7.838662308809218875e-14,1.183638008630192267e-14
8.784598231779784661e-02,7.588785065186231069e-14,1.145906544843120995e-14
8.786149321733571771e-02,6.525360913130479948e-14,9.853294978827025668e-15
8.787700959533679967e-02,7.585128740045376705e-14,1.145354439746852044e-14
8.789253145470414530e-02,7.622170221941975377e-14,1.150947703513238502e-14
8.790805879834281966e-02,7.217923508681180159e-14,1.089906449810858373e-14
8.792359162915990012e-02,8.427410702849113391e-14,1.272539016130216309e-14
8.793912995006457345e-02,7.518591261400815348e-14,1.135307280471523225e-14
8.795467376396808035e-02,7.438986561030645944e-14,1.123286970715627703e-14
8.797022307378367378e-02,9.484860784141851627e-14,1.432213978405419806e-14
8.798577788242671616e-02,9.096269136790220853e-14,1.373536639655323600e-14
8.800133819281465153e-02,7.922006016103958384e-14,1.196222908431697947e-14
8.801690400786688073e-02,7.677062807218727108e-14,1.159236483890028018e-14
8.803247533050498341e-02,8.032725866085186394e-14,1.212941605778863405e-14
8.804805216365257925e-02,7.255908120195581679e-14,1.095642126149533044e-14
8.806363451023528632e-02,7.712049040967344521e-14,1.164519405186069279e-14
8.807922237318091541e-02,8.398447371049138132e-14,1.268165553028420083e-14
8.809481575541926179e-02,9.343787262448936186e-14,1.410911876629789649e-14
8.811041465988221633e-02,1.071904088046431699e-13,1.618575172950112245e-14
8.812601908950372376e-02,8.056765912260975018e-14,1.216571652751407351e-14
8.814162904721989378e-02,6.865889400928411481e-14,1.036749299540190276e-14
8.815724453596882060e-02,7.431431330231649064e-14,1.122146130864979246e-14
8.817286555869072173e-02,8.342276056688941360e-14,1.259683684560030301e-14
8.818849211832791024e-02,6.716664894578183918e-14,1.014216399081305999e-14
8.820412421782473922e-02,7.451552517924400169e-14,1.125184430206584552e-14
8.821976186012772669e-02,8.330181574212734996e-14,1.257857417706123244e-14
8.823540504818540298e-02,8.167429410008489464e-14,1.233281840911282039e-14
8.825105378494843555e-02,7.864409174430996207e-14,1.187525785339080580e-14
8.826670807336954583e-02,7.204362074108447829e-14,1.087858673190375854e-14
8.828236791640362013e-02,7.193070363867322002e-14,1.086153624943965796e-14
