# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
1.754794506708306223e-01,3.184363135201515663e-12,3.789392130889803627e-13
1.754992553596456395e-01,3.169732131236131278e-12,3.771981236170995967e-13
1.755190645192972188e-01,3.106685758855356939e-12,3.696956053037874390e-13
1.755388781512994545e-01,3.098464634915784326e-12,3.687172915549783207e-13
1.755586962571670517e-01,3.083689725280315680e-12,3.669590773083575659e-13
1.755785188384155204e-01,3.079289468532283675e-12,3.664354467553417395e-13
1.755983458965609534e-01,3.105814070145238211e-12,3.695918743472833253e-13
1.756181774331202206e-01,3.203534161049852787e-12,3.812205651649324716e-13
1.756380134496107748e-01,3.206825567663133188e-12,3.816122425519128522e-13
1.756578539475508738e-01,3.165543669157290079e-12,3.766996966297174992e-13
1.756776989284592749e-01,3.095387205446238942e-12,3.683510774481024204e-13
1.756975483938557070e-01,3.079477578976990211e-12,3.664578318982618052e-13
1.757174023452602873e-01,3.174400374084564405e-12,3.777536445160631674e-13
1.757372607841940770e-01,3.239373808450327627e-12,3.854854832055889840e-13
1.757571237121785812e-01,3.179784047124890154e-12,3.783943016078619258e-13
1.757769911307361654e-01,3.144791568317785881e-12,3.742301966298165016e-13
1.757968630413898337e-01,3.201835668911720010e-12,3.810184446004946824e-13
1.758167394456632837e-01,3.207501336937947111e-12,3.816926590956156916e-13
1.758366203450808518e-01,3.151191368820808970e-12,3.749917728896762279e-13
1.758565057411676791e-01,3.175584018779246351e-12,3.778944982347302741e-13
1.758763956354494618e-01,3.177525409367385705e-12,3.781255237147188650e-13
1.758962900294527287e-01,3.129587165623878859e-12,3.724208727092415774e-13
1.759161889247045640e-01,3.145740720732957607e-12,3.743431457672219395e-13
1.759360923227327456e-01,3.162730191051458259e-12,3.763648927351235252e-13
1.759560002250659116e-01,3.077703623740591441e-12,3.662467312251303693e-13
1.759759126332332002e-01,3.114811746303244957e-12,3.706625978100861240e-13
1.759958295487645263e-01,3.192678391430034410e-12,3.799287285801740556e-13
1.790146953492340320e-01,3.320455069682394463e-12,3.951341532922049157e-13
1.790353061016032588e-01,3.317012016521490181e-12,3.947244299660573029e-13
1.790559216005329080e-01,3.332649161045506556e-12,3.965852501644152874e-13
1.790765418476627513e-01,3.354776382004228877e-12,3.992183894585031947e-13
1.790971668446333931e-01,3.273830844154380125e-12,3.895858704543712171e-13
1.791177965930862148e-01,3.257295000817248191e-12,3.876181050972525141e-13
1.791384310946633474e-01,3.234463240739792803e-12,3.849011256480353233e-13
1.791590703510077265e-01,3.145981135407952532e-12,3.743717551135463340e-13
1.791797143637628709e-01,3.141483633192493855e-12,3.738365523499067546e-13
1.792003631345732706e-01,3.127549342521254463e-12,3.721783717600292707e-13
1.792210166650840264e-01,3.149495712702194575e-12,3.747899898115611233e-13
1.792416749569410994e-01,3.148437595095773870e-12,3.746640738163970566e-13
1.792623380117911447e-01,3.138886253870676993e-12,3.735274642106105408e-13
1.792830058312815389e-01,3.199768055059673866e-12,3.807723985521011921e-13
1.793036784170605191e-01,3.239132408488069351e-12,3.854567566100802438e-13
1.793243557707770164e-01,3.273426718319341461e-12,3.895377794800016170e-13
1.793450378940807666e-01,3.193555694266884600e-12,3.800331276177592428e-13
1.793657247886221995e-01,3.179708002342252019e-12,3.783852522787279968e-13
1.793864164560526331e-01,3.220284337908547015e-12,3.832138362111170819e-13
1.794071128980239405e-01,3.180775854454199306e-12,3.785123266800497158e-13
1.794278141161889384e-01,3.149395398854062087e-12,3.747780524636333871e-13
1.794485201122012208e-01,3.159086342936925616e-12,3.759312748094941289e-13
1.794692308877149090e-01,3.162942855073992803e-12,3.763901997538051084e-13
1.794899464443852344e-01,3.167160088362455803e-12,3.768920505151322240e-13
1.795106667838678172e-01,3.268308774877135744e-12,3.889287442103791451e-13
1.795313919078194154e-01,3.224405986747740722e-12,3.837043124229811104e-13
1.795521218178972311e-01,3.167519813234502164e-12,3.769348577749057595e-13
1.795728565157594381e-01,3.167840707367561966e-12,3.769730441767398712e-13
1.795935960030649037e-01,3.236621964026289511e-12,3.851580137191284231e-13
1.796143402814732448e-01,3.199565109755041399e-12,3.807482480608499087e-13
1.796350893526448833e-01,3.130944638373535278e-12,3.725824119664506758e-13
1.796558432182410736e-01,3.257024672585096348e-12,3.875859360376264609e-13
1.796766018799236253e-01,3.295398700969821538e-12,3.921524454154087586e-13
1.796973653393552917e-01,3.297049740380846942e-12,3.923489191053207445e-13
1.797181335981995753e-01,3.243177303282340696e-12,3.859380990905985061e-13
1.797389066581206729e-01,3.229850909955527143e-12,3.843522582847077090e-13
1.797596845207836969e-01,3.256164534935437103e-12,3.874835796573170229e-13
1.797804671878543425e-01,3.252278956783178848e-12,3.870211958571982659e-13
1.798012546609991658e-01,3.246567214419165221e-12,3.863414985158806686e-13
1.798220469418855827e-01,3.268570329504259617e-12,3.889598692110068956e-13
1.798428440321816202e-01,3.291941797594364944e-12,3.917410739137294150e-13
1.798636459335562210e-01,3.238061887596677054e-12,3.853293646240045496e-13
1.798844526476789107e-01,3.206503483503969334e-12,3.815739145369723407e-13
1.799052641762202143e-01,3.135887616446196495e-12,3.731706263570973542e-13
1.799260805208512393e-01,3.156513687496047017e-12,3.756251288120295905e-13
1.799469016832439816e-01,3.218522910461784528e-12,3.830042263449523573e-13
1.799677276650712143e-01,3.170237771313302011e-12,3.772582947862828994e-13
1.799885584680064321e-01,3.141627778383347775e-12,3.738537056276183678e-13
1.800093940937238790e-01,3.196125523289079367e-12,3.803389372714004442e-13
1.800302345438986873e-01,3.199630649151598388e-12,3.807560472490402034e-13
1.800510798202065998e-01,3.141483037921947128e-12,3.738364815127116727e-13
1.800719299243243310e-01,3.160603132952556282e-12,3.761117728213541580e-13
1.800927848579292334e-01,3.180361196164171928e-12,3.784629823435364445e-13
1.801136446226994370e-01,3.171103512301650022e-12,3.773613179638963199e-13
1.801345092203139042e-01,3.227872369955920697e-12,3.841168120247545577e-13
1.801553786524524303e-01,3.149926851427110202e-12,3.748412953198261189e-13
1.801762529207953933e-01,3.185846989826408394e-12,3.791157917893425884e-13
1.801971320270241428e-01,3.247578400857708814e-12,3.864618297020673425e-13
1.802180159728207776e-01,3.229441477185858760e-12,3.843035357851171751e-13
1.802389047598680627e-01,3.225783415376384431e-12,3.838682264297897105e-13
1.802597983898496514e-01,3.232727576666419476e-12,3.846945816233038929e-13
1.802806968644499741e-01,3.169308464522500091e-12,3.771477072781774761e-13
1.803016001853541828e-01,3.173071054982868690e-12,3.775954555429613422e-13
1.803225083542482066e-01,3.245837290587783115e-12,3.862546375799461644e-13
1.803434213728188074e-01,3.222005323680773795e-12,3.834186335180120727e-13
1.803643392427535797e-01,3.254475708208181501e-12,3.872826092767735982e-13
1.803852619657407841e-01,3.307232899733806870e-12,3.935607150683229981e-13
1.804061895434695417e-01,3.260023794451491211e-12,3.879428315397274610e-13
1.804271219776296953e-01,3.291416681317721805e-12,3.916785850768088738e-13
1.804480592699118924e-01,3.295566522610320725e-12,3.921724161906281275e-13
1.804690014220076411e-01,3.219774015851536333e-12,3.831531078863328014e-13
1.804899484356091710e-01,3.234297613033995064e-12,3.848814159510454070e-13
1.805109003124094336e-01,3.200059884433883740e-12,3.808071262476321421e-13
1.805318570541022960e-01,3.096663982909320200e-12,3.685030139662091066e-13
1.805528186623823750e-01,3.184493836019667083e-12,3.789547664863403752e-13
1.805737851389449811e-01,3.213917177626141416e-12,3.824561441375108055e-13
1.805947564854862575e-01,3.164375156950206898e-12,3.765606436770745990e-13
1.806157327037032911e-01,3.196513713293069308e-12,3.803851318818752368e-13
1.806367137952937241e-01,3.221334894774213343e-12,3.833388524781313866e-13
1.806576997619561142e-01,3.176643431560907066e-12,3.780205683557479324e-13
1.806786906053897412e-01,3.203691319768927589e-12,3.812392670525023774e-13
1.806996863272947729e-01,3.194074725112106239e-12,3.800948922883406029e-13
1.807206869293720986e-01,3.224281214040158161e-12,3.836894644707788086e-13
1.807416924133234126e-01,3.261672161705403974e-12,3.881389872429430438e-13
1.807627027808512143e-01,3.269044267692938113e-12,3.890162678554596117e-13
1.807837180336587246e-01,3.240960557985752156e-12,3.856743064003045065e-13
1.808047381734500525e-01,3.275619244803699559e-12,3.897986901316402471e-13
1.808257632019300842e-01,3.274432510930765727e-12,3.896574688007611223e-13
1.808467931208044277e-01,3.224339514201735584e-12,3.836964021900065269e-13
1.808678279317795234e-01,3.241726546682778137e-12,3.857654590552506031e-13
1.808888676365626724e-01,3.174671554421280302e-12,3.777859149761323591e-13
1.809099122368618418e-01,3.212445701286032047e-12,3.822810384530377845e-13
1.809309617343858867e-01,3.212212298668748746e-12,3.822532635415810685e-13
1.809520161308444952e-01,3.121582535223797635e-12,3.714683216916318923e-13
1.809730754279479936e-01,3.151738391918685273e-12,3.750568686383235281e-13
1.809941396274076519e-01,3.194724052697042035e-12,3.801721622709479844e-13
1.810152087309354618e-01,3.211969982023596317e-12,3.822244278608079258e-13
1.810362827402442476e-01,3.152434174920552003e-12,3.751396668155456609e-13
1.810573616570476663e-01,3.135957018802648748e-12,3.731788852375151626e-13
1.810784454830600132e-01,3.262313894988407806e-12,3.882153535036204978e-13
1.810995342199966385e-01,3.252007608722391178e-12,3.869889054379645320e-13
1.811206278695734195e-01,3.285782624533264613e-12,3.910081323194584501e-13
1.811417264335072053e-01,3.291214995501336361e-12,3.916545844646590004e-13
1.811628299135156772e-01,3.257066351299379460e-12,3.875908958046261468e-13
1.811839383113171276e-01,3.223718040934522564e-12,3.836224468712081504e-13
1.812050516286308199e-01,3.232917832474755282e-12,3.847172220644958624e-13
1.812261698671767951e-01,3.242280941755469364e-12,3.858314320689008305e-13
1.812472930286757600e-01,3.221715257505486915e-12,3.833841156431529199e-13
1.812684211148494762e-01,3.230843989637189006e-12,3.844704347668254950e-13
1.812895541274202049e-01,3.148848912039037484e-12,3.747130205326454589e-13
1.813106920681112899e-01,3.168067161347614044e-12,3.769999922003660357e-13
1.813318349386466855e-01,3.222970672292896283e-12,3.835335100028546609e-13
1.813529827407512340e-01,3.250051896151023351e-12,3.867561756419717464e-13
1.813741354761505553e-01,3.254142220308640085e-12,3.872429242167281640e-13
1.813952931465711016e-01,3.248548515779017736e-12,3.865772733777030771e-13
1.814164557537401024e-01,3.230880216718600307e-12,3.844747457895133997e-13
1.814376232993856475e-01,3.217893306091859691e-12,3.829293034249312944e-13
1.814587957852366040e-01,3.208937735436642151e-12,3.818635905169603906e-13
1.814799732130225607e-01,3.201202930379871434e-12,3.809431487152046764e-13
1.815011555844739943e-01,3.185835837933614402e-12,3.791144647141001066e-13
1.815223429013222423e-01,3.212138331628476862e-12,3.822444614637887122e-13
1.815435351652993634e-01,3.141582068954625633e-12,3.738482662056004407e-13
1.815647323781381939e-01,3.126988632879294588e-12,3.721116473126360572e-13
1.815859345415725690e-01,3.194574757633902152e-12,3.801543961584343617e-13
1.816071416573369068e-01,3.131347705604608149e-12,3.726303769669483690e-13
1.816283537271665138e-01,3.177523070614461394e-12,3.781252454031208643e-13
1.816495707527976400e-01,3.218706401801133344e-12,3.830260618143348579e-13
1.816707927359671459e-01,3.085429532204343923e-12,3.671661143323169030e-13
1.816920196784127806e-01,3.175634993145344427e-12,3.779005641842959917e-13
1.817132515818731531e-01,3.232223950065100076e-12,3.846346500577468965e-13
1.817344884480876221e-01,3.186172550368747062e-12,3.791545334938808878e-13
1.817557302787963791e-01,3.224963195099434551e-12,3.837706202168326990e-13
1.817769770757405312e-01,3.265710830108676245e-12,3.886195887829324704e-13
1.817982288406618241e-01,3.234542200350835779e-12,3.849105218417494205e-13
1.818194855753028638e-01,3.243449119878890272e-12,3.859704452655879185e-13
1.818407472814071446e-01,3.241049581646781908e-12,3.856849002159670228e-13
1.818620139607189379e-01,3.207653369820710274e-12,3.817107510086644883e-13
1.818832856149833754e-01,3.236837895084482611e-12,3.851837095150534323e-13
1.819045622459462830e-01,3.220106291277345285e-12,3.831926486620040784e-13
1.819258438553544299e-01,3.203146024583326210e-12,3.811743769254157826e-13
1.819471304449553350e-01,3.271277567308450558e-12,3.892820305097056075e-13
1.819684220164973498e-01,3.266383678384663692e-12,3.886996577277749798e-13
1.819897185717296584e-01,3.259246982372713853e-12,3.878503909023529239e-13
1.820110201124022775e-01,3.288246467728368158e-12,3.913013296596757716e-13
1.820323266402659734e-01,3.283042292978702572e-12,3.906820328644655818e-13
1.820536381570724005e-01,3.282012791089637571e-12,3.905595221396668782e-13
1.820749546645740180e-01,3.284367232919803296e-12,3.908397007174565555e-13
1.820962761645241179e-01,3.197731002219511900e-12,3.805299892641218805e-13
1.821176026586767693e-01,3.211767033593312463e-12,3.822002769976041565e-13
1.821389341487868740e-01,3.229021105038772051e-12,3.842535114996138676e-13
1.821602706366101943e-01,3.176649812226994948e-12,3.780213276550123722e-13
1.821816121239033248e-01,3.201060910307072520e-12,3.809262483265416057e-13
1.822029586124235545e-01,3.314691907598648089e-12,3.944483370042391146e-13
1.822243101039292268e-01,3.289675562287398060e-12,3.914713919122003607e-13
1.822456666001792958e-01,3.323975474012570867e-12,3.955530814074958928e-13
1.822670281029335759e-01,3.292113007989643741e-12,3.917614479507675879e-13
1.822883946139528810e-01,3.253224845345684630e-12,3.871337565961364484e-13
1.823097661349985799e-01,3.241473986938027103e-12,3.857354044456252026e-13
1.823311426678331237e-01,3.246713184556080183e-12,3.863588689621735284e-13
1.823525242142195746e-01,3.283524140159784410e-12,3.907393726790143048e-13
1.823739107759219658e-01,3.332636928929111208e-12,3.965837945425642160e-13
1.823953023547051355e-01,3.240121508105498988e-12,3.855744594645543590e-13
1.824166989523346993e-01,3.258816261965812077e-12,3.877991351739315956e-13
1.824381005705771608e-01,3.284869496867141511e-12,3.908994701271898107e-13
1.824595072111998006e-01,3.319224542573125214e-12,3.949877205662018706e-13
1.824809188759707046e-01,3.317502395690918237e-12,3.947827850872192710e-13
1.825023355666589853e-01,3.268686421317877635e-12,3.889736841368274325e-13
1.825237572850343104e-01,3.266980431923522450e-12,3.887706713988991465e-13
1.825451840328672914e-01,3.246063911447149573e-12,3.862816054622107988e-13
1.825666158119294280e-01,3.194300927015745811e-12,3.801218103148737568e-13
1.825880526239930246e-01,3.289925066664811849e-12,3.915010829331125834e-13
1.826094944708311629e-01,3.317716758162235659e-12,3.948082942213060313e-13
1.826309413542178128e-01,3.257533601593758343e-12,3.876464985896572254e-13
1.826523932759277769e-01,3.242315183375723823e-12,3.858355068217111318e-13
1.826738502377366347e-01,3.236662085739544437e-12,3.851627882030057678e-13
1.826953122414208819e-01,3.263033547330311439e-12,3.883009921323070387e-13
1.827167792887577913e-01,3.281397974024623776e-12,3.904863589089302273e-13
1.827382513815254961e-01,3.274521868601105202e-12,3.896681023635314859e-13
1.827597285215029344e-01,3.251532254436430609e-12,3.869323382779352292e-13
1.827812107104699324e-01,3.225529450497073323e-12,3.838380046091517157e-13
1.828026979502070937e-01,3.192146153190707529e-12,3.798653922296941798e-13
1.828241902424959098e-01,3.185537387109932119e-12,3.790789490660819238e-13
1.828456875891187050e-01,3.193745663178623052e-12,3.800557339182561088e-13
1.828671899918585808e-01,3.227493924054586942e-12,3.840717769624958109e-13
1.828886974524996101e-01,3.280899940168883958e-12,3.904270928800971768e-13
1.829102099728265318e-01,3.278299605978453176e-12,3.901176531114359000e-13
